"airline","source","review_text","rating","date","verified_purchase"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was average. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was excellent. Baggage Handling was average. Cleanliness was excellent. Check-in Service was average. Online Boarding was poor. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was excellent. Baggage Handling was good. Cleanliness was excellent. Check-in Service was very poor. Online Boarding was good. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was good. Cleanliness was average. Check-in Service was very poor. Online Boarding was average. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was excellent. Baggage Handling was good. Cleanliness was excellent. Check-in Service was average. Online Boarding was very poor. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was good. Cleanliness was excellent. Check-in Service was good. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was good. In-flight Entertainment was average. Baggage Handling was excellent. Cleanliness was average. Check-in Service was good. Online Boarding was poor. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was excellent. In-flight Entertainment was very poor. Baggage Handling was good. Cleanliness was very poor. Check-in Service was average. Online Boarding was very poor. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was excellent. Baggage Handling was good. Cleanliness was excellent. Check-in Service was good. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was excellent. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was average. Check-in Service was average. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was good. Check-in Service was average. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was average. Check-in Service was average. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was good. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was very poor. Check-in Service was good. Online Boarding was good. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was good. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was very poor. Check-in Service was good. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was poor. Baggage Handling was average. Cleanliness was poor. Check-in Service was poor. Online Boarding was very poor. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was average. In-flight Entertainment was very poor. Baggage Handling was good. Cleanliness was very poor. Check-in Service was poor. Online Boarding was poor. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was average. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was average. Check-in Service was very poor. Online Boarding was good. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was average. In-flight Entertainment was poor. Baggage Handling was good. Cleanliness was poor. Check-in Service was very poor. Online Boarding was poor. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was good. In-flight Service was average. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was very poor. Online Boarding was excellent. Leg Room Service was very poor","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was good. In-flight Entertainment was very poor. Baggage Handling was excellent. Cleanliness was very poor. Check-in Service was average. Online Boarding was poor. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was average. In-flight Entertainment was poor. Baggage Handling was good. Cleanliness was poor. Check-in Service was average. Online Boarding was average. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was poor. In-flight Entertainment was poor. Baggage Handling was very poor. Cleanliness was poor. Check-in Service was excellent. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was very poor. In-flight Entertainment was good. Baggage Handling was average. Cleanliness was good. Check-in Service was poor. Online Boarding was good. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was average. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was good. Cleanliness was average. Check-in Service was poor. Online Boarding was average. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was excellent. In-flight Service was very poor. In-flight Entertainment was excellent. Baggage Handling was poor. Cleanliness was excellent. Check-in Service was very poor. Online Boarding was average. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was poor. Online Boarding was very poor. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was poor. Baggage Handling was excellent. Cleanliness was poor. Check-in Service was average. Online Boarding was very poor. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was excellent. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was good. Online Boarding was poor. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was poor. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was average. Check-in Service was average. Online Boarding was good. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was poor. Check-in Service was good. Online Boarding was average. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was excellent. Check-in Service was good. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was average. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was average. Check-in Service was average. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was average. Check-in Service was average. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was poor. Check-in Service was average. Online Boarding was average. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was average. Check-in Service was good. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was average. In-flight Service was very poor. In-flight Entertainment was very poor. Baggage Handling was very poor. Cleanliness was very poor. Check-in Service was very poor. Online Boarding was very poor. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was good. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was very poor. Check-in Service was poor. Online Boarding was very poor. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was average. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was good. In-flight Entertainment was average. Baggage Handling was excellent. Cleanliness was average. Check-in Service was average. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was average. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was poor. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was very poor. Check-in Service was average. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was average. Cleanliness was good. Check-in Service was good. Online Boarding was good. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was poor. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was average. Check-in Service was poor. Online Boarding was average. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was poor. Baggage Handling was good. Cleanliness was poor. Check-in Service was average. Online Boarding was good. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was excellent. In-flight Entertainment was average. Baggage Handling was very poor. Cleanliness was average. Check-in Service was good. Online Boarding was very poor. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was good. In-flight Entertainment was average. Baggage Handling was good. Cleanliness was average. Check-in Service was average. Online Boarding was very poor. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was average. In-flight Service was excellent. In-flight Entertainment was average. Baggage Handling was good. Cleanliness was average. Check-in Service was good. Online Boarding was good. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was average. In-flight Service was poor. In-flight Entertainment was average. Baggage Handling was poor. Cleanliness was very poor. Check-in Service was very poor. Online Boarding was very poor. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was average. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was poor. Baggage Handling was average. Cleanliness was poor. Check-in Service was poor. Online Boarding was average. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was poor. Baggage Handling was excellent. Cleanliness was poor. Check-in Service was good. Online Boarding was poor. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was poor. In-flight Entertainment was good. Baggage Handling was very poor. Cleanliness was good. Check-in Service was excellent. Online Boarding was poor. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was poor. In-flight Entertainment was very poor. Baggage Handling was poor. Cleanliness was very poor. Check-in Service was very poor. Online Boarding was very poor. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was excellent. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was average. Online Boarding was poor. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was good. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was poor. In-flight Service was poor. In-flight Entertainment was poor. Baggage Handling was poor. Cleanliness was good. Check-in Service was good. Online Boarding was good. Leg Room Service was poor","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was average. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was poor. In-flight Service was very poor. In-flight Entertainment was very poor. Baggage Handling was very poor. Cleanliness was very poor. Check-in Service was poor. Online Boarding was good. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was poor. In-flight Service was very poor. In-flight Entertainment was very poor. Baggage Handling was very poor. Cleanliness was very poor. Check-in Service was very poor. Online Boarding was good. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was poor. Baggage Handling was average. Cleanliness was poor. Check-in Service was good. Online Boarding was poor. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was excellent. In-flight Entertainment was average. Baggage Handling was excellent. Cleanliness was average. Check-in Service was average. Online Boarding was very poor. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was good. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was very poor. In-flight Service was poor. In-flight Entertainment was poor. Baggage Handling was poor. Cleanliness was average. Check-in Service was excellent. Online Boarding was very poor. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was poor. In-flight Service was poor. In-flight Entertainment was poor. Baggage Handling was very poor. Cleanliness was poor. Check-in Service was good. Online Boarding was poor. Leg Room Service was very poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was excellent. Check-in Service was average. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was good. Online Boarding was very poor. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was poor. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was average. Check-in Service was excellent. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was poor. Check-in Service was good. Online Boarding was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was average. Check-in Service was excellent. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was excellent. Baggage Handling was good. Cleanliness was excellent. Check-in Service was poor. Online Boarding was poor. Leg Room Service was poor","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was poor. Check-in Service was good. Online Boarding was good. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was average. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was poor. Check-in Service was very poor. Online Boarding was good. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was excellent. Check-in Service was average. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was poor. In-flight Entertainment was poor. Baggage Handling was poor. Cleanliness was good. Check-in Service was average. Online Boarding was good. Leg Room Service was poor","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was excellent. In-flight Entertainment was very poor. Baggage Handling was excellent. Cleanliness was very poor. Check-in Service was average. Online Boarding was good. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was poor. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was average. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was average. Check-in Service was average. Online Boarding was good. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was good. In-flight Entertainment was average. Baggage Handling was excellent. Cleanliness was average. Check-in Service was good. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was good. Online Boarding was excellent. Leg Room Service was poor","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was average. Check-in Service was good. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was very poor. Food and Drink was very poor. In-flight Service was excellent. In-flight Entertainment was very poor. Baggage Handling was good. Cleanliness was very poor. Check-in Service was good. Online Boarding was good. Leg Room Service was excellent","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was good. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was poor. In-flight Entertainment was poor. Baggage Handling was poor. Cleanliness was good. Check-in Service was average. Online Boarding was excellent. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was average. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was poor. Food and Drink was good. In-flight Service was excellent. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was good. Online Boarding was good. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was excellent. Check-in Service was average. Online Boarding was excellent. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was good. In-flight Service was excellent. In-flight Entertainment was good. Baggage Handling was excellent. Cleanliness was good. Check-in Service was good. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was average. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was good. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was good. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was average","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was excellent. In-flight Service was excellent. In-flight Entertainment was excellent. Baggage Handling was excellent. Cleanliness was excellent. Check-in Service was good. Online Boarding was excellent. Leg Room Service was excellent","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was poor. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was good. Check-in Service was good. Online Boarding was average. Leg Room Service was good","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was excellent. In-flight Service was good. In-flight Entertainment was good. Baggage Handling was good. Cleanliness was excellent. Check-in Service was average. Online Boarding was excellent. Leg Room Service was good","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was excellent. Food and Drink was average. In-flight Service was very poor. In-flight Entertainment was very poor. Baggage Handling was very poor. Cleanliness was excellent. Check-in Service was excellent. Online Boarding was excellent. Leg Room Service was very poor","4","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was good. Food and Drink was average. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was good. Check-in Service was average. Online Boarding was good. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was poor. Check-in Service was very poor. Online Boarding was good. Leg Room Service was average","2","2026-05-02","yes"
"Talyena Airlines","repo_satisfaction_ratings","Seat Comfort was average. Food and Drink was excellent. In-flight Service was average. In-flight Entertainment was average. Baggage Handling was average. Cleanliness was poor. Check-in Service was average. Online Boarding was average. Leg Room Service was average","2","2026-05-02","yes"
